translation,language,book,verses,truncated,chrF3,chrF3+,chrF3++,spBLEU,BLEU,copy_chrF3,copy_chrF3+,copy_chrF3++,copy_spBLEU,copy_BLEU,other_chrF3,other_lang
mar,mar,2KI,719,0,27.4,26.58,23.73,5.44,2.57,17.94,16.59,14.56,2.92,0.12,17.94,hin
mar,mar,2PE,61,0,34.18,33.59,30.37,10.11,6.18,16.48,15.43,13.52,0.55,0.13,16.48,hin
mar,mar,2SA,695,0,24.7,24.07,21.45,3.92,1.44,16.61,15.36,13.47,2.83,0.08,16.61,hin
mar,mar,AMO,146,0,27.6,27.68,24.98,6.89,3.92,17.0,16.09,14.1,2.08,0.18,17.0,hin
mar,mar,DAN,356,0,27.82,27.66,24.79,4.55,2.55,18.31,17.28,15.21,1.77,0.35,18.31,hin
mar,mar,DEU,959,0,25.51,24.81,22.04,3.27,1.11,16.8,15.51,13.62,1.28,0.28,16.8,hin
mar,mar,ECC,222,0,25.14,25.33,22.81,3.97,2.22,14.65,13.71,12.03,0.3,0.15,14.65,hin
mar,mar,EST,167,0,25.64,24.93,22.13,2.96,1.23,17.91,16.49,14.47,2.31,0.25,17.91,hin
mar,mar,EXO,1213,0,28.97,28.42,25.49,6.92,2.84,16.41,15.28,13.44,2.18,0.44,16.41,hin
mar,mar,EZK,1273,0,26.89,26.58,23.77,4.12,1.9,15.98,14.94,13.09,0.72,0.09,15.98,hin
mar,mar,EZR,280,0,27.33,26.7,23.75,3.83,1.18,20.31,19.1,16.92,4.93,0.77,20.31,hin
mar,mar,GEN,1532,0,30.0,29.73,26.84,8.64,4.8,16.49,15.6,13.74,3.38,0.62,16.49,hin
mar,mar,HAB,56,0,26.25,26.05,23.27,3.74,1.28,15.68,14.96,13.12,1.06,0.26,15.68,hin
mar,mar,HAG,38,0,26.57,26.33,23.6,4.3,2.68,18.01,17.03,14.92,2.42,0.19,18.01,hin
mar,mar,HOS,197,0,29.4,29.44,26.52,5.28,3.48,16.86,15.85,13.91,0.86,0.19,16.86,hin
mar,mar,ISA,1291,0,27.61,27.65,24.91,5.35,3.18,16.07,15.23,13.37,1.08,0.19,16.07,hin
mar,mar,JAS,108,0,33.38,33.31,30.29,10.83,6.14,17.3,16.5,14.5,1.2,0.17,17.3,hin
mar,mar,JDG,618,0,29.24,28.82,25.9,6.36,3.38,17.33,16.32,14.34,3.11,0.1,17.33,hin
mar,mar,JER,1364,0,27.93,27.77,24.97,4.91,2.85,16.85,15.72,13.79,1.68,0.13,16.85,hin
mar,mar,JOB,1070,0,23.65,23.69,21.28,3.58,2.4,13.25,12.4,10.86,0.68,0.06,13.25,hin
mar,mar,JOL,73,0,29.35,29.31,26.46,6.44,3.79,15.77,15.06,13.2,0.48,0.13,15.77,hin
mar,mar,JON,48,0,29.84,29.65,26.77,9.72,4.75,17.0,16.28,14.33,1.99,0.3,17.0,hin
mar,mar,JOS,658,0,28.86,28.15,25.15,5.53,2.47,19.43,18.36,16.17,3.69,0.34,19.43,hin
mar,mar,LAM,154,0,27.8,27.62,24.99,4.69,3.28,14.74,13.51,11.83,0.37,0.07,14.74,hin
mar,mar,LEV,859,0,27.57,26.97,24.04,5.03,1.82,16.83,15.7,13.76,1.18,0.08,16.83,hin
mar,mar,MAL,55,0,28.87,28.74,25.75,4.7,2.12,18.09,17.08,14.96,0.99,0.18,18.09,hin
mar,mar,MIC,105,0,27.93,27.93,25.08,5.21,2.28,16.68,15.78,13.82,0.99,0.1,16.68,hin
mar,mar,MRK,673,0,45.4,45.25,42.06,25.38,16.49,14.92,14.02,12.31,1.87,0.12,14.92,hin
mar,mar,NAM,47,0,23.6,23.57,21.3,3.84,2.55,14.28,13.52,11.86,0.49,0.19,14.28,hin
mar,mar,NEH,405,0,24.79,24.4,21.7,2.84,1.53,18.81,17.7,15.74,5.92,1.21,18.81,hin
mar,mar,NUM,1288,0,26.07,25.45,22.68,4.28,1.67,16.59,15.42,13.58,2.34,0.42,16.59,hin
mar,mar,OBA,21,0,27.55,27.26,24.43,3.58,2.36,16.58,15.66,13.73,0.98,0.23,16.58,hin
mar,mar,PRO,915,0,25.49,25.63,23.1,4.84,2.88,14.74,14.15,12.41,0.38,0.09,14.74,hin
mar,mar,PSA,2460,0,29.49,29.74,26.99,6.72,4.01,15.22,14.58,12.81,0.53,0.12,15.22,hin
mar,mar,RUT,85,0,29.85,29.7,26.77,8.38,4.55,15.57,14.79,12.98,2.24,0.24,15.57,hin
mar,mar,SNG,117,0,25.52,25.5,23.05,4.37,3.14,13.92,13.13,11.52,0.69,0.13,13.92,hin
mar,mar,ZEC,211,0,27.25,26.88,24.08,6.41,3.85,15.91,14.82,12.99,1.75,0.1,15.91,hin
mar,mar,ZEP,53,0,28.66,28.47,25.61,4.67,2.71,16.23,15.37,13.5,1.24,0.27,16.23,hin
mar,mar,[epistles],272,0,34.18,33.89,30.73,10.61,6.23,17.24,16.32,14.31,0.89,0.08,17.24,hin
mar,mar,[OT],23140,0,27.35,27.02,24.24,5.34,2.72,16.79,15.74,13.84,2.28,0.36,16.79,hin
