translation,language,book,verses,truncated,chrF3,chrF3+,chrF3++,spBLEU,BLEU,copy_chrF3,copy_chrF3+,copy_chrF3++,copy_spBLEU,copy_BLEU,other_chrF3,other_lang
gofe,gof,1PE,103,0,48.28,49.01,46.66,50.69,23.61,12.09,11.65,10.31,7.31,0.32,15.39,oyd
gofe,gof,2PE,61,0,45.7,46.9,44.65,48.81,21.02,13.06,13.04,11.61,8.24,1.06,14.88,oyd
gofe,gof,GEN,249,0,47.71,48.71,46.42,50.7,24.37,14.99,15.18,13.65,12.22,0.9,14.99,gmv
gofe,gof,JAS,107,0,50.51,51.5,49.35,53.49,27.48,11.56,11.6,10.32,8.02,0.3,14.52,oyd
gofe,gof,MRK,673,0,57.38,58.11,55.96,60.36,34.22,10.6,10.12,8.94,7.53,0.34,14.28,oyd
gofe,gof,[epistles],271,0,48.44,49.38,47.13,51.24,24.43,12.14,11.98,10.64,7.79,0.54,14.95,oyd
